Apartment,Sleep_schedule,Noise_sensitivity,Cleanliness,Cleanliness_2,Cooking_at_home,Guests_over,Smoking,Alcohol,Vibe,Chores,Conflict,FlatmateFactors_Priority,Compatibility_Importance,Compatibility_OverallRating,Compat_DailyRoutines,Compat_Tidiness,Compat_Noise,Compat_Interaction,Compat_Conflict,Compat_Relaxedness,Unit,Gender,Age,Occupation,Nationality,LengthOfStay_days,RemainingStay_days,ApartmentSize,Emotional_Stability,Extraversion,Openness,Conscientiousness,Agreeableness,Noise_sensitivity_num,Cleanliness_num,Cleanliness_2_num,Cooking_at_home_num,Guests_over_num,Alcohol_num,Vibe_num,Chores_num,Compatibility_Importance_num,Compatibility_OverallRating_num,Smoking_num,Cluster_Task2,PC1,PC2,PC3,PC4,PC5,PC6,fit_distance
B.53,22:00-00:00,Somewhat insensitive,Extremely important,Rarely,Never,Once per week,Non-smoker,Very often,Mostly private,Do my fair share,"Be direct, even if uncomfortable",Respect for boundaries,Extremely,Moderately compatible,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Disagree,B.53.4,male,24.0,Student,Honduras,100,279,4,2.0,4.5,3.0,4.0,4.0,2,5,1,1,4,5,2,3,5,3.0,0,3,-0.3355349017488382,-0.8330536542298389,2.8324701103420087,-0.7493935294913053,3.4191076866183017,-0.5224973541866234,2.729207685752318
B.53,Before 22:00,Very insensitive,Extremely important,Often,Rarely,Several times per week,Non-smoker,Rarely,Quiet & private,Do my fair share,Compromise quickly,Reliability in shared spaces,Slightly,Moderately compatible,Strongly disagree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,B.53.2,unknown,24.0,Student,India,116,248,4,2.5,3.5,3.0,1.5,3.0,1,5,3,2,5,2,1,3,2,3.0,0,2,-0.6354172623986281,-2.025202947674415,-0.30337752596953244,0.2518660416867873,0.5260545014566466,0.21230522448238337,2.656937157754112
B.53,After 02:00,Very insensitive,Extremely important,Most of the time,Several times per week,Once per week,Smoker,Often,Mostly private,Take responsibility for most,"Be direct, even if uncomfortable",Reliability in shared spaces,Moderately,Moderately compatible,Agree,Disagree,Disagree,Strongly disagree,Agree,Neither agree nor disagree,B.53.1,male,24.0,Student,Honduras,100,279,4,4.0,2.5,2.5,4.0,3.0,1,5,4,4,4,4,2,5,3,3.0,1,3,-0.1750507054519852,1.2759546030653592,2.8476250288255245,1.7363007375955364,-0.8131314233724983,0.14715606316979984,3.500304655602413
B.53,22:00-00:00,Neutral,Extremely important,Sometimes,Every day,Rarely,Non-smoker,Often,Quiet & private,Do them when asked,Compromise quickly,Being social and engaging,Moderately,Moderately compatible,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,B.53.3,unknown,29.0,Employed,China,174,217,4,2.5,4.0,3.0,3.0,3.5,3,5,2,5,2,4,1,2,3,3.0,0,3,0.5454411721180079,-0.25282713339273716,0.9606976908068524,-2.0723457354847343,1.2707327054501847,-1.0452080564842245,2.229506522073806
B.54,22:00-00:00,Somewhat sensitive,Very important,Sometimes,Every day,Rarely,Non-smoker,Sometimes,Social & lively,Do my fair share,Try to solve problems through discussion,Similar daily routines,Slightly,Very compatible,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,B.54.2,male,19.0,Student,Kenya,34,340,5,3.0,2.5,2.5,3.0,4.0,4,4,2,5,2,3,4,3,2,4.0,0,1,-2.0898398179509847,1.7675958132090708,-0.13873755141851193,0.17896961251447127,-0.08145858453102704,-0.3081849446839773,2.240386428092953
B.54,22:00-00:00,Neutral,Extremely important,Rarely,Never,Once per week,Non-smoker,Often,Very social,Do my fair share,Try to solve problems through discussion,Being social and engaging,Extremely,Slightly compatible,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,B.54.4,unknown,,Unknown,Unknown,147,217,5,2.5,3.0,3.0,3.5,3.5,3,5,1,1,4,4,5,3,5,2.0,0,3,-0.052148428202639416,-0.7347808036597147,1.0824796827760144,1.1274873853218434,2.6418527557611315,0.725868004292569,3.371521244200862
B.54,22:00-00:00,Very sensitive,Moderately important,Often,Every day,Rarely,Non-smoker,Very often,Quiet & private,Do them when asked,"Be direct, even if uncomfortable",Being social and engaging,Moderately,Slightly compatible,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,B.54.5,female,23.0,Student,Italy,55,309,5,2.5,3.5,4.0,3.5,2.0,5,3,3,5,2,5,1,2,3,2.0,0,1,-1.103160662045327,0.22121004252547122,-0.535838969393646,-4.0638566865036205,-0.04603085999772151,-0.6405176615395904,3.3885322938079403
B.61,After 02:00,Neutral,Extremely important,Sometimes,Rarely,Several times per week,Non-smoker,Very often,Quiet & private,Often take initiative,"Be direct, even if uncomfortable",Similar daily routines,Slightly,Extremely compatible,Agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Agree,B.61.1,female,26.0,Student,Turkey,238,126,5,3.0,2.0,2.5,3.5,3.0,3,5,2,2,5,5,1,4,2,5.0,0,0,1.6959710290031325,-0.7016826738669201,1.523278916044706,0.4772654352474228,-0.23261117867586176,0.34517726949102207,1.7516371395263095
B.61,After 02:00,Neutral,Very important,Most of the time,Never,Several times per week,Non-smoker,Rarely,Social & lively,Do my fair share,"Be direct, even if uncomfortable",Not important / flexible,Slightly,Moderately compatible,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly disagree,B.61.2,unknown,23.0,Student,Afghanistan,116,36,5,3.5,2.5,2.0,2.5,3.0,3,4,4,1,5,2,4,3,2,3.0,0,2,0.03298048812651415,-0.17799511896546064,-0.7543037622417218,2.0777610346945323,-0.4611315844991694,0.880128883546083,2.251010051339723
B.61,Before 22:00,Somewhat insensitive,Moderately important,Sometimes,Several times per week,Once per week,Non-smoker,Sometimes,Balanced,Often take initiative,Avoid confrontation,Shared interests / personality fit,Very,Very compatible,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Agree,B.61.5,female,29.0,Student,Italy,147,217,5,2.5,1.5,2.5,3.5,3.5,2,3,2,4,4,3,3,4,4,4.0,0,0,0.8456246132397978,0.9955722641677113,0.6306765358964125,0.7826515041600878,-0.9839349339783069,-0.3061161809646569,0.8970645284070178
B.61,00:00-02:00,Somewhat insensitive,Very important,Sometimes,Every day,A few times per month,Smoker,Sometimes,Quiet & private,Do them when asked,"Be direct, even if uncomfortable",Similar daily routines,Moderately,Moderately compatible,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,B.61.4,male,24.0,Student,Italy,85,36,5,3.5,2.5,2.5,2.5,4.0,2,4,2,5,3,3,1,2,3,3.0,1,3,0.6301571807386084,1.36307223753216,1.5716924699849026,0.7905684513556764,-0.20241797903198747,-1.0688811792031085,1.7019978831018252
B.62,After 02:00,Somewhat sensitive,Moderately important,Most of the time,Once per week,Rarely,Non-smoker,Sometimes,Social & lively,Take responsibility for most,Try to solve problems through discussion,Reliability in shared spaces,Slightly,Moderately compatible,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Disagree,B.62.3,male,19.0,Student,Kenya,85,279,3,2.5,2.0,3.0,1.5,3.0,4,3,4,3,2,3,4,5,2,3.0,0,1,-1.5435422848322053,0.9270552040010797,-1.922570956659273,-0.11792209527220009,-1.9015326817295635,1.5967744846541707,2.9972794612743816
B.62,00:00-02:00,Somewhat sensitive,Very important,Rarely,Never,Rarely,Non-smoker,Never,Mostly private,Do them when asked,"Be direct, even if uncomfortable",Reliability in shared spaces,Slightly,Very compatible,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Agree,B.62.2,female,21.0,Student,Ukraine,97,279,3,2.5,4.0,2.5,3.5,2.5,4,4,1,1,2,1,2,2,2,4.0,0,2,-1.6346874442028443,-1.89398185811466,-0.40302811044256015,-0.34431055281298,0.4087384427331764,-0.9523745957257902,2.4038800105076117
B.62,Before 22:00,Somewhat insensitive,Very important,Most of the time,Once per week,A few times per month,Non-smoker,Very often,Mostly private,Avoid them,Try to solve problems through discussion,Reliability in shared spaces,Extremely,Slightly compatible,Strongly disagree,Disagree,Agree,Agree,Neither agree nor disagree,Strongly agree,B.62.1,unknown,24.0,Student,India,200,187,3,3.0,2.5,3.0,2.5,4.0,2,4,4,3,3,5,2,1,5,2.0,0,3,0.9689827441078849,0.3702074375953279,1.5687961629788811,-0.846937042741249,0.4482875211375458,0.1657846727314356,2.713358270512564
B.63,22:00-00:00,Somewhat insensitive,Extremely important,Sometimes,Rarely,Once per week,Non-smoker,Sometimes,Social & lively,Do them when asked,Avoid confrontation,Reliability in shared spaces,Extremely,Moderately compatible,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,B.63.2,unknown,26.0,Student,India,238,126,3,4.0,2.5,2.5,2.5,3.0,2,5,2,2,4,3,4,2,5,3.0,0,0,1.2129108833920286,-1.4287841346664698,0.5776385756712435,2.2816122362775086,0.9033059120887821,0.6607010034343502,2.123520073785934
B.63,00:00-02:00,Neutral,Very important,Most of the time,Once per week,Once per week,Non-smoker,Rarely,Mostly private,Do them when asked,Try to solve problems through discussion,Not important / flexible,Slightly,Very compatible,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,B.63.3,female,23.0,Student,Italy,85,279,3,3.0,2.5,3.5,3.5,3.5,3,4,4,3,4,2,2,2,2,4.0,0,2,-0.8320190048471442,-0.10890407606247239,0.38672949501046117,-0.6003817327728607,-1.0304720499759747,0.838733800649181,2.123520073785934
C.01,After 02:00,Very sensitive,Moderately important,Often,Every day,Rarely,Non-smoker,Often,Balanced,Do my fair share,"Be direct, even if uncomfortable",Respect for boundaries,Moderately,Very compatible,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,C.01.1,male,28.0,Student,India,344,36,2,3.0,2.5,4.0,2.5,2.5,5,3,3,5,2,4,3,3,3,4.0,0,0,2.6156646613435934,0.05437639111227976,-1.56905635663216,-1.9053631099233477,-1.2636240557037155,1.3765117270473133,2.160031331420892
C.01,00:00-02:00,Neutral,Very important,Rarely,Once per week,Rarely,Non-smoker,Often,Balanced,Often take initiative,Try to solve problems through discussion,Respect for boundaries,Extremely,Not at all compatible,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,C.01.2,male,30.0,Student,Brazil,208,156,2,3.5,2.5,3.0,3.5,3.5,3,4,1,3,2,4,3,4,5,1.0,0,0,1.5391082089204886,-0.20445441968953149,1.2911304408754645,0.7014822693346837,-0.15000432636894698,0.27174298317102413,2.160031331420892
C.02,00:00-02:00,Somewhat insensitive,Moderately important,Rarely,Rarely,Never,Non-smoker,Never,Social & lively,Take responsibility for most,Avoid confrontation,Similar daily routines,Very,Moderately compatible,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Agree,C.02.1,male,22.0,Student,France,82,36,3,3.0,4.0,3.0,3.5,3.0,2,3,1,2,1,1,4,5,4,3.0,0,2,0.07130625048444769,-0.08790776183520835,-1.0461835994406457,1.519548211394451,0.4811355769020945,-1.3095555461566357,2.6910193817343564
C.02,00:00-02:00,Somewhat sensitive,Extremely important,Always,Every day,A few times per month,Non-smoker,Often,Balanced,Do my fair share,Try to solve problems through discussion,Respect for boundaries,Moderately,Very compatible,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,C.02.3,unknown,23.0,Employed,Spain,147,217,3,2.5,2.5,3.0,3.0,3.0,4,5,5,5,3,4,3,3,3,4.0,0,1,-0.007836617504841627,1.0098328249028,0.09355376118936752,-1.6569042875572866,-0.12557632469910057,1.6378398575801036,2.3257787108972163
C.02,22:00-00:00,Somewhat insensitive,Extremely important,Most of the time,Once per week,Rarely,Non-smoker,Sometimes,Quiet & private,Often take initiative,Try to solve problems through discussion,Similar daily routines,Moderately,Not at all compatible,Neither agree nor disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,C.02.2,male,22.0,Student,India,55,309,3,2.5,2.0,2.0,3.5,4.0,2,5,4,3,2,3,1,4,3,1.0,0,3,-0.8656594605552873,1.1325398421713115,1.8523788726584947,0.08293159274882973,-1.0046639780655047,-0.15805862816505123,1.9095222265567564
C.03,After 02:00,Neutral,Extremely important,Sometimes,Several times per week,Never,Non-smoker,Often,Balanced,Do my fair share,Avoid confrontation,Respect for boundaries,Very,Slightly compatible,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,C.03.2,unknown,27.0,Employed,India,176,5,3,2.5,2.5,4.5,3.5,2.5,3,5,2,4,1,4,3,3,4,2.0,0,0,1.89479122392287,-0.9699818687717676,-0.0586501483392848,-1.2991661469805944,0.48824657111376124,0.24061769937767696,2.0836450459539164
C.03,22:00-00:00,Neutral,Moderately important,Most of the time,Several times per week,Rarely,Smoker,Rarely,Social & lively,Take responsibility for most,"Be direct, even if uncomfortable",Respect for boundaries,Extremely,Moderately compatible,Agree,Agree,Strongly agree,Agree,Agree,Agree,C.03.3,unknown,29.0,Employed,India,344,36,3,2.5,3.0,2.0,3.0,3.5,3,3,4,4,2,2,4,5,5,3.0,1,0,2.5450318721200644,2.5699286820279963,0.2404976457864798,0.9451670217665998,-0.3554304633531055,0.8245935267511052,2.443303697501136
C.03,After 02:00,Neutral,Very important,Most of the time,Once per week,A few times per month,Non-smoker,Never,Mostly private,Often take initiative,"Be direct, even if uncomfortable",Similar daily routines,Very,Moderately compatible,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,C.03.1,unknown,28.0,Employed,Myanmar,337,5,3,2.0,2.5,2.5,3.0,2.5,3,4,4,3,3,1,2,4,4,3.0,0,0,2.797441919604412,-0.07868861900510615,-1.2332701728904893,-0.18474817029809945,-0.5771250837959264,0.8120741149874376,1.2204508112817274
C.04,22:00-00:00,Neutral,Very important,Often,Every day,Never,Non-smoker,Sometimes,Balanced,Often take initiative,Try to solve problems through discussion,Being social and engaging,Extremely,Extremely compatible,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Strongly disagree,Disagree,C.04.2,male,29.0,Employed,Italy,147,5,2,3.0,2.5,3.5,3.0,3.0,3,4,3,5,1,3,3,4,5,5.0,0,0,1.7750775999542545,0.6119046670578776,-0.37987162875026187,-0.6124923765921146,-0.5245154819843789,0.5161067489997037,0.0
C.11,Before 22:00,Neutral,Extremely important,Sometimes,Once per week,Never,Non-smoker,Rarely,Balanced,Take responsibility for most,Compromise quickly,Respect for boundaries,Very,Moderately compatible,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,Agree,C.11.1,male,36.0,Employed,Unknown,127,248,2,3.5,3.0,2.5,3.5,3.0,3,5,2,3,1,2,3,5,4,3.0,0,2,0.32546559267191466,-0.6754704519049781,0.7395052322155905,0.93882176142091,-0.8280097701898343,0.27382867240668735,0.7835938989555172
C.11,After 02:00,Somewhat sensitive,Very important,Sometimes,Several times per week,A few times per month,Non-smoker,Rarely,Mostly private,Do them when asked,"Be direct, even if uncomfortable",Not important / flexible,Moderately,Moderately compatible,Neither agree nor disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,C.11.2,male,24.0,Student,India,147,217,2,4.0,2.5,3.0,2.5,3.0,4,4,2,4,3,2,2,2,3,3.0,0,2,-0.1727609592667328,-0.725136528734083,-0.46655279112065046,0.2114118275687626,-1.0221304585364088,0.7027775837146826,0.7835938989555172
C.12,After 02:00,Somewhat sensitive,Very important,Most of the time,Rarely,Once per week,Non-smoker,Sometimes,Balanced,Take responsibility for most,"Be direct, even if uncomfortable",Similar daily routines,Extremely,Not at all compatible,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Agree,C.12.4,male,20.0,Student,Germany,59,309,4,2.5,3.0,3.5,3.0,3.0,4,4,4,2,4,3,3,5,5,1.0,0,1,-1.2647965764410134,0.6609088684730433,-0.5762697045927656,-0.5706670866905318,0.7774696187035175,2.164761390918165,2.727120638868256
C.12,00:00-02:00,Neutral,Very important,Sometimes,Rarely,Rarely,Non-smoker,Rarely,Balanced,Do them when asked,Try to solve problems through discussion,Similar daily routines,Not at all,Moderately compatible,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,C.12.2,female,21.0,Student,France,85,36,4,3.5,3.0,3.5,3.0,2.5,3,4,2,2,2,2,3,2,1,3.0,0,2,-0.2441744488168488,-1.4614352827111479,-1.0753824481705558,0.5435416889669213,-0.6114462895984797,-0.8219186263772233,2.329847863034388
C.12,00:00-02:00,Somewhat sensitive,Moderately important,Rarely,Rarely,Several times per week,Non-smoker,Very often,Balanced,Do my fair share,Try to solve problems through discussion,Not important / flexible,Not at all,Moderately compatible,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,C.12.1,male,24.0,Student,France,85,36,4,3.0,3.0,2.5,3.5,2.5,4,3,1,2,5,5,3,3,1,3.0,0,2,0.2367662663043133,-0.9312176844476783,0.577831239343805,-0.08542263868890243,-0.4014206911562007,-0.20852882869171827,1.6337529280885046
C.12,22:00-00:00,Neutral,Extremely important,Sometimes,Never,Once per week,Smoker,Rarely,Very social,Often take initiative,Compromise quickly,Shared interests / personality fit,Slightly,Not at all compatible,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Disagree,C.12.3,unknown,26.0,Employed,South Korea,55,309,4,3.5,2.5,2.0,4.0,3.5,3,5,2,1,4,2,5,4,2,1.0,1,3,-1.6480502241247856,0.10551051702571855,2.3020858362651304,3.20181410513603,-0.27951071716075476,1.06664307251476,3.358107224478099
C.13,00:00-02:00,Neutral,Extremely important,Most of the time,Rarely,Rarely,Non-smoker,Sometimes,Social & lively,Often take initiative,Avoid confrontation,Reliability in shared spaces,Slightly,Moderately compatible,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Agree,C.13.3,male,34.0,Student,Iran,297,67,3,2.0,2.5,2.0,2.0,3.0,3,5,4,2,2,3,4,4,2,3.0,0,0,1.8834581814152798,-0.6867484800650586,-0.3367718173391938,0.3262994758969468,-0.8044792497544324,1.0682008839066837,2.578739932781649
C.13,22:00-00:00,Somewhat insensitive,Extremely important,Often,Rarely,Once per week,Smoker,Very often,Balanced,Do my fair share,Try to solve problems through discussion,Reliability in shared spaces,Moderately,Moderately compatible,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,C.13.1,male,24.0,Employed,Germany,85,279,3,3.0,3.0,2.5,4.5,3.0,2,5,3,2,4,5,3,3,3,3.0,1,3,-0.6337528654355706,-0.0009317029817643681,3.86333229027924,0.6006626808972871,0.4077825001595984,0.2889870338128746,2.578739932781649
C.14,After 02:00,Very insensitive,Extremely important,Rarely,Once per week,Rarely,Smoker,Rarely,Social & lively,Do my fair share,Avoid confrontation,Not important / flexible,Slightly,Very compatible,Strongly agree,Neither agree nor disagree,Disagree,Agree,Disagree,Agree,C.14.2,unknown,,Unknown,Unknown,288,95,2,3.5,3.0,3.5,2.0,4.0,1,5,1,3,2,2,4,3,2,4.0,1,0,1.2493063113378564,-0.8224630261479473,0.9156657229491216,2.6532915938102724,0.19482682121033287,0.19639414772072866,1.8039135693898858
C.14,After 02:00,Somewhat insensitive,Moderately important,Rarely,Never,Rarely,Smoker,Sometimes,Quiet & private,Do them when asked,Avoid confrontation,Respect for boundaries,Slightly,Moderately compatible,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Agree,C.14.1,unknown,28.0,Employed,China,177,187,2,2.5,2.5,2.5,3.0,3.5,2,3,1,1,2,3,1,2,2,3.0,1,3,0.4566435614890424,-1.077397876731534,2.4443175089996063,0.4417175796752488,-1.6586739758528117,-1.0919418110142298,1.8039135693898858
